sentiment,txt
1,No internet access at new job.  I'm sorry for neglecting you all.
1,"im new on twitter , noone reads me yet "
1,I did it on purpose. Sorry  http://plurk.com/p/rq7tx
1,@prncz I wanna go see it SO bad 
1,Bill at DigSignageToday twittered &quot;1st case study UTEP emergency alert system&quot; BUT we are still waiting to hear a case study 
1,"Dammm You North Korea, FREE Lisa Lings sister and her sisters producers NOW !  Love you Lisa Ling. My prayers go out to you."
1,feeling a bit rough. Work laters and still no car 
1,i just downloaded &quot;the lion king&quot; and am now burning a bootleg DVD for class tomor.  disney doesn't sell it anymore!  i had no choice 
1,nobody should have to start their days at 5:30 
1,"@meliskickassx tomorrow equals saturday? if so, slichaa, i didn't check twitta in time "
1,OH dang! I looked up and everyones gone. Mann! i needa pay attention 
1,t's alright it's ok.im so much better without you. 
1,@LaritaRaquel My flu?? ^.- ahuhuehuaehuae... I don't understand... 
1,Dont really wanna be in the house but i dont have anyone to kick it with.. Wish i had my boogie here to kick it with me 
1,Took a long nap...I feel like I should still be asleep 
1,"Made a bajillion spam musubis, funfetti brownie, and funfetti cupcakes with roomies, yumena, and mizuka. Cindy's last day "
1,@neg2led what's wrong?  maybe I can help?
1,well deer and babies update. Only saw one baby tonight. Deer and one baby crossed road to get back to my yard.  #fb
1,"My hotel room is gigantic, but the waterslide is closed "
1,I had only 3 hrs of sleep  now i have to function! my knees r so weak! I REALLY HOPE YOU HAVE A GOOD PLAN!!!
1,@GOODENess357 Aww... Holes in your soul? Now I feel bad. 
1,@Smile_ Need Heroes ones 
1,hate this sore throat.. I mis summer 
1,@lindawoods  That makes me sad   Sending hugs xo
1,@ilovecyrus on here but they have gone onto myspace now 
1,Wants to eat something laaaaar. 
1,"Does anyone know where I can get the fake OOC studio mixes in one big zip file? ZShare and my PC dont mix, so cant get the individuals "
1,"Finally get eight hours of sleep and have woken up with a cold, sniffles n all  poo to you world, poo to you!"
1,"@sid88 i just had lunch there. sadly, i was late and food got cold "
1,falling asleep doing this lame vocab! Ah! Gonna be up for a looong time! 
1,I hate being sick. I feel like i lost 5 pounds of muscle 
1,@weaverandom Li might kill me if I encourage you to stay up and talk to me 
1,Stuck in traffic on 96  Stupid construction! Shit. I'm gonna be late for work. 
1,@misty_moons ...some of my best friends are lemons... 
1,When will I learn... Don't try to be funny in the morning and spelling mistakes aren't funny 
1,I'm so worried :s  :|
1,--@choonyspiceduh #iremember when evrybdy off myblock would go 2hillside 2ride bikes &amp; i had 2wait on my stoop cuz i aint kno how ride 1 
1,"at work, bored stupid "
1,@meghannian I know we missed you 
1,is not sleeping because he has paperwork to do. 
1,#java is pissing me off again. I'm also still amazed at how incredibly rude and condescending people are on java forums. 
1,"@RihBread pheww ok , i almost had a panic attack  how long ru gonna stay @ mt sac? i dnt wnna stay 2 yrssss ugh"
1,time to write another paper 
1,"its 10.50 PM already...Yet i dont wanna go 2 bed!  Oh, and b4 its over,wanna shout out to all the fathers out ther; Happy Father's Day! "
1,"India is out  .. I was so depressed last night, I had to play Contra to cheer myself up!"
1,"@x3Dimitra I don't want too,I hate when things change "
1,Not even a single person on msn... 
1,"@janilynn HAHAHAHAHA! have you started it?! lmfao yeah i know.. im getting my mom to buy the CD, but i gotta buy the book  tear tear"
1,"@dshibi soggy pizza  no good! Oh no! Sounds like you took a beating from ur work, hope it's not too sore!"
1,crying  my friend is moving away tomorrow 
1,my body is so sore.. 
1,It's too hot in here. 
1,I always miss good POTUS press conf! I haz a sad. 
1,uggh...my poor Puppy is still limping from her ACL surgery.  Poor little girl  
1,wow she realli left me 
1,Noooo I stuffed up the cake 
1,@TreverKeith come back to Perth     I missed the show here!
1,"'i miss my boltonerrrr' 'i know, i miss my mancy friend'  LMFAO me+chel are funny, but i do miss herrr! "
1,I miss seeing my friends every day but i guess it's time for me to see new people  fun
1,Can't wait for tomorrow! I get to see him!!! YAY! But my ankle hurts sooo bad! 
1,tired. want sleep. have to work. 
1,@BadPony  Way you kick me? 
1,"@CrumpetsAGoGo Er, thanks, but I don't think I can do anything before I get the results, I don't feel comfortable at all "
1,"My internet is being painfully slow, it hurts "
1,@tommcfly Norway won  - I actually voted for UK - you guys should've won!!
1,@PassionMD ah! don't scare me! i thought you were unfollowing me for good! 
1,@deresbabyh lmao. well now ur ruining it for me  haha
1,looking for jobs is not much fin is it? 
1,@PantyGirl There is..  Not getting paid for it : /  I should know 
1,Zork. Buggy beta version 
1,Brian and Greg are gone!  But definitely gonna enjoy these last few weeks in Coogee!
1,@LizUK Just found it on Amazon - no image  - but am sure it's scrummy.  Indulge yourself.
1,missin the little cuz ShAy 
1,@OnTimeToday I miss you 
1,@leannenufc It's absolutely pelting it down here too. Such miserable weather 
1,@DavidArchie  PLEASE REPLY IF YOU HAVE A PLURK ACCOUNT 
1,have a bad stomacache 
1,@AlanCarr So many tweets and no reply...  (www.cruiseexperts.org)
1,Ohh nooo! i just found out that one of my old friends from MD died the other night in a street racing accident.  not cool. r.i.p. mary ...
1,"@Rush23 I just got home from V. Beach, Ocean City and Atlantic City. One day of sun over past 6 days "
1,And the Wrong Bus Award goes to... ME! 
1,Finished with finals! I'm going to miss Dr. Ali. 
1,Please don't let me be getting sick this is not cool at all! so I think I may have to opt for sleeping over the prefered editing 
1,BELLY IS RUMBLING ... why is my lunch 1 HOUR away ... should I eat this choclate bar thats been @ my desk for 1 week? 230 calories  ...
1,SPACEY?? WHAT?? 
1,@Anniexo at least you're not stuck at work taking calls. 
1,ahhh all i want right now is a mcflurry frm mckiiDz and to watch the boondocks sh*t people piss me off aftr this imma hafta go wrk out 
1,I dropped my phone in the sink now its fucked. Now I've to buy another one - and I'm broke.  I do pick my moments. 
1,Whole family visit to dentist. Pricey. And painful too  I want our regular dentist back - she's gentle!
1,Spilled one of my coffee plants 
1,but tomorrow still got a lot of work to do.. 
1,@GamePolitics That url doesn't work.. 
1,I ran over a squirrel today  and apparently someone named Oliver in Cali misses me and loves me...no idea who Oliver is!
1,best get soe cleaning done seeing as paul had to go to work today 
1,Not a good day today 
1,@rowixoxo i know. she was so pretty! and wasn't such a bitch like cassie etc.   sick   but i'm coming tomorrow. ready and pumped for maths
1,@kahlerisms Guess it spreads awareness of wtf is going on in iran. people dont need to die like that 
1,@Applecored awww you were going to play nicely..... 
1,@cindybrock that stinks. Have you tried AVI? iTunes may want to convert it no matter the file type. 
1,http://twitpic.com/4xa4q - my laminator in action before it got jammed 
1,Rally? What rally? Mortgages giving back almost all their gains from last week. Down 91 bps. Welcome to Monday. 
1,"Well, the Prez just announced the Fed owns GM and says it will be 'hands off' mgmt. lol. Riiight. Say goodbye to private enterprise... "
1,just found out that they gonna leave my mom admited in the hospital she has an infection in her pancreas.  god help her!!!
1,everyone else gets cool sports injury stories.  i twist my knee playing with our wiener dogs 
1,"when im with him i am thinking of you, i wish i was looking into your eyes "
1,@BreezyH i think ten posts just went up. 
1,"@epiphanygirl since ur bham, al show is sold owt does dat mean u nt doin ?s for tix? I was lookin fwd 2 winnin em. I had high hopes "
1,Damn. I'd spend more time in Starbucks if I weren't such a pussy; it's fucking cold! Feels like my muscles are gonna crush my ribcage. 
1,Just arrived at school... Late again 
1,"a record, six hours later, urine still smells like that asparagus chemical. how about that? "
1,"Back to study and revision, i'm so failing this test on thursday "
1,@LynThorneAlder  *hugs*
1,inn my ownn worldddd whooop i wanna join a street dancingg crewww  insipred to be a dancer or a photopgraher or be in the 2012 olypics
1,sad as not going to girl geek dinner after all - decided to be selfish &amp; keep my sneeziness to myself 
1,"Crap, so the site installer works.  Took two weeks too long.  Now I find out that I have to rewrite my robots for the prod environment "
1,@herminator09 Thanks for the Cadbury Dairy Milk Tiramisu! Awesome taste but no headache reliever today 
1,My paradise fly catchers abandoned their nest....  they are starting again... but it's gonna b tough
1,Just landed. 
1,@FeCrisp ur good afternoon never got sent to my phone 
1,"this guy IS very good (the best?) http://tinyurl.com/mof472 ...but.. well, i guess i just don't like change  #metal #drummers #fearfactory"
1,My sciatica is in full effect this morning. I'm lying on the floor taking deep breaths. Welcome to my Wednesday. 
1,"I'm happy to sleep in my own bed, but  not happy that it means I'm home. For at least a month before I get to leave town again. Boo "
1,@jonathanrknight heard Auzzie was cnceled  -news dsnt travel fast in canada lol. That sux but u'll be able 2 get ... http://bit.ly/40Rsb
1,@therealchandon I'm missing out on the fun!  If I had knwn earlier I wld hav came out there.
1,I feel as if I'm gonna throw up.. Stuck at home feeling sick 
1,Food suggestions?!?! Im hungry!! 
1,@DaintyDoll sooooooo EXCITED! sad that its laurens last 
1,"@robinreekers  that's no good, I hope everything is Ok"
1,@marktheescape I heard about how bad the first one was. I can only IMAGINE what happened this time. I'm sorry 
1,@mcwflint But I haven't heard any adult riddles today 
1,"Hahahah I'm having this stupid conversation with @chikitamedika. Do I really hv to separate w/ them?  I'll miss this guys, muchhhh!!!"
1,@Jenni_xD  I'll talk to you later then..
1,@JasonBradbury I'm working away from home so won't be able to update until Friday night 
1,@mazp24 Y.Y I want bournemouth to FIERCE! But gwah. It's raaaaaaaaining. epic fail. 
1,Playing softball this morning. I locked my wallet and keys in my room though. 
1,"@GraftFinder Hope you enjoy Deliberate Acts of Kindness. Note the weird shelving designation. As a newbie author, I didn't catch it. "
1,Don't want to leave NY 
1,@tweetsharp Your &quot;getting started&quot; blog posts don't work   Is it possible to get a very simple download? (also see: www.twipler.com )
1,My car is in the shop I'm sad 
1,"@MrKadir its an hour behind, but im done with school  i had my last exam today. im tired though but im a twitter addict "
1,@JussyJus sorry 2 hear dat bro 
1,seem to be  missing a friend ... 
1,@TheAngelsAnna AW  BOTH OF OUR BOOS R TOGETHER..LMFAO @SONGZYUUUP AND @ PRINCESAMMIE.....FUCK!!!!!..LOL
1,"@Chipmunkartist must be getting old, never heard of them!! "
1,@mrtroi What a depressing way to start the new school year. 
1,watching youtube clips of the Marillion Weekend (Montreal) and still getting a wee choked up by certain moments...   Time for more coffee.
1,@ecokitty Istanbul will be spectacular today.. Sadly   I have to go back to Amsterdam ... This is by far the most interesting city in EU
1,@jackie_libiano SMH...I'm sorry girl; you know that I would help you if I could 
1,Got so much done today!! Time for some relaxation.. Back on the grind tomorrow 
1,Just noticed some DMs haven't been making it through to @Cotweet. Sorry for slow response time everyone...didn't know there were msgs. 
1,"Aw noway i thought he was gonna go though, i didn't want him to though  well i dunno from each of our houses"
1,ok now im sad but whats new lol life goes on with or without my approval 
